,R,cidx,C,m
539,0.252121212,0.050505051,1.76E-09,3.757686869
540,0.258585859,0.050505051,1.78E-09,3.757686869
541,0.265050505,0.050505051,1.80E-09,3.757686869
542,0.271515152,0.050505051,1.81E-09,3.757686869
543,0.277979798,0.050505051,1.83E-09,3.757686869
544,0.284444444,0.050505051,1.85E-09,3.757686869
545,0.290909091,0.050505051,1.87E-09,3.757686869
546,0.297373737,0.050505051,1.89E-09,3.757686869
547,0.303838384,0.050505051,1.92E-09,3.757686869
548,0.31030303,0.050505051,1.94E-09,3.757686869
549,0.316767677,0.050505051,1.96E-09,3.757686869
550,0.323232323,0.050505051,1.98E-09,3.757686869
551,0.32969697,0.050505051,2.01E-09,3.757686869
552,0.336161616,0.050505051,2.03E-09,3.757686869
553,0.342626263,0.050505051,2.05E-09,3.757686869
554,0.349090909,0.050505051,2.08E-09,3.757686869
555,0.355555556,0.050505051,2.10E-09,3.757686869
556,0.362020202,0.050505051,2.13E-09,3.757686869
557,0.368484848,0.050505051,2.15E-09,3.757686869
558,0.374949495,0.050505051,2.18E-09,3.757686869
559,0.381414141,0.050505051,2.21E-09,3.757686869
560,0.387878788,0.050505051,2.24E-09,3.757686869
561,0.394343434,0.050505051,2.27E-09,3.757686869
562,0.400808081,0.050505051,2.29E-09,3.757686869
563,0.407272727,0.050505051,2.32E-09,3.757686869
564,0.413737374,0.050505051,2.36E-09,3.757686869
565,0.42020202,0.050505051,2.39E-09,3.757686869
566,0.426666667,0.050505051,2.42E-09,3.757686869
567,0.433131313,0.050505051,2.45E-09,3.757686869
568,0.43959596,0.050505051,2.49E-09,3.757686869
569,0.446060606,0.050505051,2.52E-09,3.757686869
570,0.452525253,0.050505051,2.56E-09,3.757686869
571,0.458989899,0.050505051,2.59E-09,3.757686869
572,0.465454545,0.050505051,2.63E-09,3.757686869
573,0.471919192,0.050505051,2.67E-09,3.757686869
574,0.478383838,0.050505051,2.71E-09,3.757686869
575,0.484848485,0.050505051,2.75E-09,3.757686869
576,0.491313131,0.050505051,2.79E-09,3.757686869
577,0.497777778,0.050505051,2.84E-09,3.757686869
578,0.504242424,0.050505051,2.88E-09,3.757686869
579,0.510707071,0.050505051,2.93E-09,3.757686869
580,0.517171717,0.050505051,2.98E-09,3.757686869
581,0.523636364,0.050505051,3.02E-09,3.757686869
582,0.53010101,0.050505051,3.07E-09,3.757686869
583,0.536565657,0.050505051,3.13E-09,3.757686869
584,0.543030303,0.050505051,3.18E-09,3.757686869
585,0.549494949,0.050505051,3.23E-09,3.757686869
586,0.555959596,0.050505051,3.29E-09,3.757686869
587,0.562424242,0.050505051,3.35E-09,3.757686869
588,0.568888889,0.050505051,3.41E-09,3.757686869
589,0.575353535,0.050505051,3.47E-09,3.757686869
590,0.581818182,0.050505051,3.54E-09,3.757686869
591,0.588282828,0.050505051,3.60E-09,3.757686869
592,0.594747475,0.050505051,3.67E-09,3.757686869
593,0.601212121,0.050505051,3.74E-09,3.757686869
594,0.607676768,0.050505051,3.82E-09,3.757686869
595,0.614141414,0.050505051,3.90E-09,3.757686869
596,0.620606061,0.050505051,3.98E-09,3.757686869
597,0.627070707,0.050505051,4.06E-09,3.757686869
598,0.633535354,0.050505051,4.14E-09,3.757686869
599,0.64,0.050505051,4.23E-09,3.757686869
600,0,0.060606061,1.46E-09,3.737424242
601,0.006464646,0.060606061,1.48E-09,3.737424242
602,0.012929293,0.060606061,1.49E-09,3.737424242
603,0.019393939,0.060606061,1.50E-09,3.737424242
604,0.025858586,0.060606061,1.51E-09,3.737424242
605,0.032323232,0.060606061,1.52E-09,3.737424242
606,0.038787879,0.060606061,1.54E-09,3.737424242
607,0.045252525,0.060606061,1.55E-09,3.737424242
608,0.051717172,0.060606061,1.56E-09,3.737424242
609,0.058181818,0.060606061,1.57E-09,3.737424242
610,0.064646465,0.060606061,1.59E-09,3.737424242
611,0.071111111,0.060606061,1.60E-09,3.737424242
612,0.077575758,0.060606061,1.61E-09,3.737424242
613,0.084040404,0.060606061,1.63E-09,3.737424242
614,0.090505051,0.060606061,1.64E-09,3.737424242
615,0.096969697,0.060606061,1.65E-09,3.737424242
616,0.103434343,0.060606061,1.67E-09,3.737424242
617,0.10989899,0.060606061,1.68E-09,3.737424242
618,0.116363636,0.060606061,1.70E-09,3.737424242
619,0.122828283,0.060606061,1.71E-09,3.737424242
620,0.129292929,0.060606061,1.73E-09,3.737424242
621,0.135757576,0.060606061,1.74E-09,3.737424242
622,0.142222222,0.060606061,1.76E-09,3.737424242
623,0.148686869,0.060606061,1.78E-09,3.737424242
624,0.155151515,0.060606061,1.79E-09,3.737424242
625,0.161616162,0.060606061,1.81E-09,3.737424242
626,0.168080808,0.060606061,1.83E-09,3.737424242
627,0.174545455,0.060606061,1.84E-09,3.737424242
628,0.181010101,0.060606061,1.86E-09,3.737424242
629,0.187474747,0.060606061,1.88E-09,3.737424242
630,0.193939394,0.060606061,1.90E-09,3.737424242
631,0.20040404,0.060606061,1.91E-09,3.737424242
632,0.206868687,0.060606061,1.93E-09,3.737424242
633,0.213333333,0.060606061,1.95E-09,3.737424242
634,0.21979798,0.060606061,1.97E-09,3.737424242
635,0.226262626,0.060606061,1.99E-09,3.737424242
636,0.232727273,0.060606061,2.01E-09,3.737424242
637,0.239191919,0.060606061,2.03E-09,3.737424242
638,0.245656566,0.060606061,2.05E-09,3.737424242
639,0.252121212,0.060606061,2.07E-09,3.737424242
640,0.258585859,0.060606061,2.10E-09,3.737424242
641,0.265050505,0.060606061,2.12E-09,3.737424242
642,0.271515152,0.060606061,2.14E-09,3.737424242
643,0.277979798,0.060606061,2.16E-09,3.737424242
644,0.284444444,0.060606061,2.19E-09,3.737424242
645,0.290909091,0.060606061,2.21E-09,3.737424242
646,0.297373737,0.060606061,2.23E-09,3.737424242
647,0.303838384,0.060606061,2.26E-09,3.737424242
648,0.31030303,0.060606061,2.28E-09,3.737424242
649,0.316767677,0.060606061,2.31E-09,3.737424242
650,0.323232323,0.060606061,2.34E-09,3.737424242
651,0.32969697,0.060606061,2.36E-09,3.737424242
652,0.336161616,0.060606061,2.39E-09,3.737424242
653,0.342626263,0.060606061,2.42E-09,3.737424242
654,0.349090909,0.060606061,2.45E-09,3.737424242
655,0.355555556,0.060606061,2.48E-09,3.737424242
656,0.362020202,0.060606061,2.51E-09,3.737424242
657,0.368484848,0.060606061,2.54E-09,3.737424242
658,0.374949495,0.060606061,2.57E-09,3.737424242
659,0.381414141,0.060606061,2.60E-09,3.737424242
660,0.387878788,0.060606061,2.63E-09,3.737424242
661,0.394343434,0.060606061,2.67E-09,3.737424242
662,0.400808081,0.060606061,2.70E-09,3.737424242
663,0.407272727,0.060606061,2.74E-09,3.737424242
664,0.413737374,0.060606061,2.77E-09,3.737424242
665,0.42020202,0.060606061,2.81E-09,3.737424242
666,0.426666667,0.060606061,2.85E-09,3.737424242
667,0.433131313,0.060606061,2.89E-09,3.737424242
668,0.43959596,0.060606061,2.93E-09,3.737424242
669,0.446060606,0.060606061,2.97E-09,3.737424242
670,0.452525253,0.060606061,3.01E-09,3.737424242
671,0.458989899,0.060606061,3.05E-09,3.737424242
672,0.465454545,0.060606061,3.10E-09,3.737424242
673,0.471919192,0.060606061,3.14E-09,3.737424242
674,0.478383838,0.060606061,3.19E-09,3.737424242
675,0.484848485,0.060606061,3.24E-09,3.737424242
676,0.491313131,0.060606061,3.29E-09,3.737424242
677,0.497777778,0.060606061,3.34E-09,3.737424242
678,0.504242424,0.060606061,3.39E-09,3.737424242
679,0.510707071,0.060606061,3.44E-09,3.737424242
680,0.517171717,0.060606061,3.50E-09,3.737424242
681,0.523636364,0.060606061,3.56E-09,3.737424242
682,0.53010101,0.060606061,3.61E-09,3.737424242
683,0.536565657,0.060606061,3.68E-09,3.737424242
684,0.543030303,0.060606061,3.74E-09,3.737424242
685,0.549494949,0.060606061,3.80E-09,3.737424242
686,0.555959596,0.060606061,3.87E-09,3.737424242
687,0.562424242,0.060606061,3.94E-09,3.737424242
688,0.568888889,0.060606061,4.01E-09,3.737424242
689,0.575353535,0.060606061,4.08E-09,3.737424242
690,0.581818182,0.060606061,4.16E-09,3.737424242
691,0.588282828,0.060606061,4.23E-09,3.737424242
692,0.594747475,0.060606061,4.31E-09,3.737424242
693,0.601212121,0.060606061,4.40E-09,3.737424242
694,0.607676768,0.060606061,4.49E-09,3.737424242
695,0.614141414,0.060606061,4.58E-09,3.737424242
696,0.620606061,0.060606061,4.67E-09,3.737424242
697,0.627070707,0.060606061,4.77E-09,3.737424242
698,0.633535354,0.060606061,4.87E-09,3.737424242
699,0.64,0.060606061,4.97E-09,3.737424242
700,0,0.070707071,1.69E-09,3.717161616
701,0.006464646,0.070707071,1.70E-09,3.717161616
702,0.012929293,0.070707071,1.72E-09,3.717161616
703,0.019393939,0.070707071,1.73E-09,3.717161616
704,0.025858586,0.070707071,1.74E-09,3.717161616
705,0.032323232,0.070707071,1.76E-09,3.717161616
706,0.038787879,0.070707071,1.77E-09,3.717161616
707,0.045252525,0.070707071,1.79E-09,3.717161616
708,0.051717172,0.070707071,1.80E-09,3.717161616
709,0.058181818,0.070707071,1.82E-09,3.717161616
710,0.064646465,0.070707071,1.83E-09,3.717161616
711,0.071111111,0.070707071,1.85E-09,3.717161616
712,0.077575758,0.070707071,1.86E-09,3.717161616
713,0.084040404,0.070707071,1.88E-09,3.717161616
714,0.090505051,0.070707071,1.89E-09,3.717161616
715,0.096969697,0.070707071,1.91E-09,3.717161616
716,0.103434343,0.070707071,1.92E-09,3.717161616
717,0.10989899,0.070707071,1.94E-09,3.717161616
718,0.116363636,0.070707071,1.96E-09,3.717161616
719,0.122828283,0.070707071,1.98E-09,3.717161616
720,0.129292929,0.070707071,1.99E-09,3.717161616
721,0.135757576,0.070707071,2.01E-09,3.717161616
722,0.142222222,0.070707071,2.03E-09,3.717161616
723,0.148686869,0.070707071,2.05E-09,3.717161616
724,0.155151515,0.070707071,2.07E-09,3.717161616
725,0.161616162,0.070707071,2.08E-09,3.717161616
726,0.168080808,0.070707071,2.10E-09,3.717161616
727,0.174545455,0.070707071,2.12E-09,3.717161616
728,0.181010101,0.070707071,2.14E-09,3.717161616
729,0.187474747,0.070707071,2.16E-09,3.717161616
730,0.193939394,0.070707071,2.18E-09,3.717161616
731,0.20040404,0.070707071,2.21E-09,3.717161616
732,0.206868687,0.070707071,2.23E-09,3.717161616
733,0.213333333,0.070707071,2.25E-09,3.717161616
734,0.21979798,0.070707071,2.27E-09,3.717161616
735,0.226262626,0.070707071,2.29E-09,3.717161616
736,0.232727273,0.070707071,2.32E-09,3.717161616
737,0.239191919,0.070707071,2.34E-09,3.717161616
738,0.245656566,0.070707071,2.36E-09,3.717161616
739,0.252121212,0.070707071,2.39E-09,3.717161616
740,0.258585859,0.070707071,2.41E-09,3.717161616
741,0.265050505,0.070707071,2.44E-09,3.717161616
742,0.271515152,0.070707071,2.46E-09,3.717161616
743,0.277979798,0.070707071,2.49E-09,3.717161616
744,0.284444444,0.070707071,2.52E-09,3.717161616
745,0.290909091,0.070707071,2.54E-09,3.717161616
746,0.297373737,0.070707071,2.57E-09,3.717161616
747,0.303838384,0.070707071,2.60E-09,3.717161616
748,0.31030303,0.070707071,2.63E-09,3.717161616
749,0.316767677,0.070707071,2.66E-09,3.717161616
750,0.323232323,0.070707071,2.69E-09,3.717161616
751,0.32969697,0.070707071,2.72E-09,3.717161616
752,0.336161616,0.070707071,2.75E-09,3.717161616
753,0.342626263,0.070707071,2.78E-09,3.717161616
754,0.349090909,0.070707071,2.82E-09,3.717161616
755,0.355555556,0.070707071,2.85E-09,3.717161616
756,0.362020202,0.070707071,2.88E-09,3.717161616
757,0.368484848,0.070707071,2.92E-09,3.717161616
758,0.374949495,0.070707071,2.96E-09,3.717161616
759,0.381414141,0.070707071,2.99E-09,3.717161616
760,0.387878788,0.070707071,3.03E-09,3.717161616
761,0.394343434,0.070707071,3.07E-09,3.717161616
762,0.400808081,0.070707071,3.11E-09,3.717161616
763,0.407272727,0.070707071,3.15E-09,3.717161616
764,0.413737374,0.070707071,3.19E-09,3.717161616
765,0.42020202,0.070707071,3.23E-09,3.717161616
766,0.426666667,0.070707071,3.28E-09,3.717161616
767,0.433131313,0.070707071,3.32E-09,3.717161616
768,0.43959596,0.070707071,3.37E-09,3.717161616
769,0.446060606,0.070707071,3.41E-09,3.717161616
770,0.452525253,0.070707071,3.46E-09,3.717161616
771,0.458989899,0.070707071,3.51E-09,3.717161616
772,0.465454545,0.070707071,3.56E-09,3.717161616
773,0.471919192,0.070707071,3.61E-09,3.717161616
774,0.478383838,0.070707071,3.67E-09,3.717161616
775,0.484848485,0.070707071,3.72E-09,3.717161616
776,0.491313131,0.070707071,3.78E-09,3.717161616
777,0.497777778,0.070707071,3.83E-09,3.717161616
778,0.504242424,0.070707071,3.89E-09,3.717161616
779,0.510707071,0.070707071,3.96E-09,3.717161616
780,0.517171717,0.070707071,4.02E-09,3.717161616
781,0.523636364,0.070707071,4.08E-09,3.717161616
782,0.53010101,0.070707071,4.15E-09,3.717161616
783,0.536565657,0.070707071,4.22E-09,3.717161616
784,0.543030303,0.070707071,4.29E-09,3.717161616
785,0.549494949,0.070707071,4.36E-09,3.717161616
786,0.555959596,0.070707071,4.44E-09,3.717161616
787,0.562424242,0.070707071,4.52E-09,3.717161616
788,0.568888889,0.070707071,4.60E-09,3.717161616
789,0.575353535,0.070707071,4.68E-09,3.717161616
790,0.581818182,0.070707071,4.77E-09,3.717161616
791,0.588282828,0.070707071,4.86E-09,3.717161616
792,0.594747475,0.070707071,4.95E-09,3.717161616
793,0.601212121,0.070707071,5.04E-09,3.717161616
794,0.607676768,0.070707071,5.14E-09,3.717161616
795,0.614141414,0.070707071,5.25E-09,3.717161616
796,0.620606061,0.070707071,5.35E-09,3.717161616
797,0.627070707,0.070707071,5.46E-09,3.717161616
798,0.633535354,0.070707071,5.58E-09,3.717161616
799,0.64,0.070707071,5.70E-09,3.717161616
800,0,0.080808081,1.92E-09,3.69689899
801,0.006464646,0.080808081,1.93E-09,3.69689899
802,0.012929293,0.080808081,1.95E-09,3.69689899
803,0.019393939,0.080808081,1.96E-09,3.69689899
804,0.025858586,0.080808081,1.98E-09,3.69689899
805,0.032323232,0.080808081,1.99E-09,3.69689899
806,0.038787879,0.080808081,2.01E-09,3.69689899
807,0.045252525,0.080808081,2.02E-09,3.69689899
808,0.051717172,0.080808081,2.04E-09,3.69689899
809,0.058181818,0.080808081,2.06E-09,3.69689899
810,0.064646465,0.080808081,2.07E-09,3.69689899
811,0.071111111,0.080808081,2.09E-09,3.69689899
812,0.077575758,0.080808081,2.11E-09,3.69689899
813,0.084040404,0.080808081,2.12E-09,3.69689899
814,0.090505051,0.080808081,2.14E-09,3.69689899
815,0.096969697,0.080808081,2.16E-09,3.69689899
816,0.103434343,0.080808081,2.18E-09,3.69689899
817,0.10989899,0.080808081,2.20E-09,3.69689899
818,0.116363636,0.080808081,2.22E-09,3.69689899
819,0.122828283,0.080808081,2.24E-09,3.69689899
820,0.129292929,0.080808081,2.26E-09,3.69689899
821,0.135757576,0.080808081,2.28E-09,3.69689899
822,0.142222222,0.080808081,2.30E-09,3.69689899
823,0.148686869,0.080808081,2.32E-09,3.69689899
824,0.155151515,0.080808081,2.34E-09,3.69689899
825,0.161616162,0.080808081,2.36E-09,3.69689899
826,0.168080808,0.080808081,2.38E-09,3.69689899
827,0.174545455,0.080808081,2.40E-09,3.69689899
828,0.181010101,0.080808081,2.43E-09,3.69689899
829,0.187474747,0.080808081,2.45E-09,3.69689899
830,0.193939394,0.080808081,2.47E-09,3.69689899
831,0.20040404,0.080808081,2.50E-09,3.69689899
832,0.206868687,0.080808081,2.52E-09,3.69689899
833,0.213333333,0.080808081,2.54E-09,3.69689899
834,0.21979798,0.080808081,2.57E-09,3.69689899
835,0.226262626,0.080808081,2.59E-09,3.69689899
836,0.232727273,0.080808081,2.62E-09,3.69689899
837,0.239191919,0.080808081,2.65E-09,3.69689899
838,0.245656566,0.080808081,2.67E-09,3.69689899
839,0.252121212,0.080808081,2.70E-09,3.69689899
840,0.258585859,0.080808081,2.73E-09,3.69689899
841,0.265050505,0.080808081,2.76E-09,3.69689899
842,0.271515152,0.080808081,2.79E-09,3.69689899
843,0.277979798,0.080808081,2.82E-09,3.69689899
844,0.284444444,0.080808081,2.85E-09,3.69689899
845,0.290909091,0.080808081,2.88E-09,3.69689899
846,0.297373737,0.080808081,2.91E-09,3.69689899
847,0.303838384,0.080808081,2.94E-09,3.69689899
848,0.31030303,0.080808081,2.97E-09,3.69689899
849,0.316767677,0.080808081,3.01E-09,3.69689899
850,0.323232323,0.080808081,3.04E-09,3.69689899
851,0.32969697,0.080808081,3.07E-09,3.69689899
852,0.336161616,0.080808081,3.11E-09,3.69689899
853,0.342626263,0.080808081,3.15E-09,3.69689899
854,0.349090909,0.080808081,3.18E-09,3.69689899
855,0.355555556,0.080808081,3.22E-09,3.69689899
856,0.362020202,0.080808081,3.26E-09,3.69689899
857,0.368484848,0.080808081,3.30E-09,3.69689899
858,0.374949495,0.080808081,3.34E-09,3.69689899
859,0.381414141,0.080808081,3.38E-09,3.69689899
860,0.387878788,0.080808081,3.42E-09,3.69689899
861,0.394343434,0.080808081,3.47E-09,3.69689899
862,0.400808081,0.080808081,3.51E-09,3.69689899
863,0.407272727,0.080808081,3.56E-09,3.69689899
864,0.413737374,0.080808081,3.60E-09,3.69689899
865,0.42020202,0.080808081,3.65E-09,3.69689899
866,0.426666667,0.080808081,3.70E-09,3.69689899
867,0.433131313,0.080808081,3.75E-09,3.69689899
868,0.43959596,0.080808081,3.80E-09,3.69689899
869,0.446060606,0.080808081,3.85E-09,3.69689899
870,0.452525253,0.080808081,3.91E-09,3.69689899
871,0.458989899,0.080808081,3.96E-09,3.69689899
872,0.465454545,0.080808081,4.02E-09,3.69689899
873,0.471919192,0.080808081,4.08E-09,3.69689899
874,0.478383838,0.080808081,4.14E-09,3.69689899
875,0.484848485,0.080808081,4.20E-09,3.69689899
876,0.491313131,0.080808081,4.26E-09,3.69689899
877,0.497777778,0.080808081,4.33E-09,3.69689899
878,0.504242424,0.080808081,4.39E-09,3.69689899
879,0.510707071,0.080808081,4.46E-09,3.69689899
880,0.517171717,0.080808081,4.53E-09,3.69689899
881,0.523636364,0.080808081,4.61E-09,3.69689899
882,0.53010101,0.080808081,4.68E-09,3.69689899
883,0.536565657,0.080808081,4.76E-09,3.69689899
884,0.543030303,0.080808081,4.84E-09,3.69689899
885,0.549494949,0.080808081,4.92E-09,3.69689899
886,0.555959596,0.080808081,5.00E-09,3.69689899
887,0.562424242,0.080808081,5.09E-09,3.69689899
888,0.568888889,0.080808081,5.18E-09,3.69689899
889,0.575353535,0.080808081,5.28E-09,3.69689899
890,0.581818182,0.080808081,5.37E-09,3.69689899
891,0.588282828,0.080808081,5.47E-09,3.69689899
892,0.594747475,0.080808081,5.58E-09,3.69689899
893,0.601212121,0.080808081,5.68E-09,3.69689899
894,0.607676768,0.080808081,5.79E-09,3.69689899
895,0.614141414,0.080808081,5.91E-09,3.69689899
896,0.620606061,0.080808081,6.03E-09,3.69689899
897,0.627070707,0.080808081,6.15E-09,3.69689899
898,0.633535354,0.080808081,6.28E-09,3.69689899
899,0.64,0.080808081,6.41E-09,3.69689899
900,0,0.090909091,2.14E-09,3.676636364
901,0.006464646,0.090909091,2.16E-09,3.676636364
902,0.012929293,0.090909091,2.17E-09,3.676636364
903,0.019393939,0.090909091,2.19E-09,3.676636364
904,0.025858586,0.090909091,2.21E-09,3.676636364
905,0.032323232,0.090909091,2.23E-09,3.676636364
906,0.038787879,0.090909091,2.24E-09,3.676636364
907,0.045252525,0.090909091,2.26E-09,3.676636364
908,0.051717172,0.090909091,2.28E-09,3.676636364
909,0.058181818,0.090909091,2.30E-09,3.676636364
910,0.064646465,0.090909091,2.32E-09,3.676636364
911,0.071111111,0.090909091,2.33E-09,3.676636364
912,0.077575758,0.090909091,2.35E-09,3.676636364
913,0.084040404,0.090909091,2.37E-09,3.676636364
914,0.090505051,0.090909091,2.39E-09,3.676636364
915,0.096969697,0.090909091,2.41E-09,3.676636364
916,0.103434343,0.090909091,2.43E-09,3.676636364
917,0.10989899,0.090909091,2.45E-09,3.676636364
918,0.116363636,0.090909091,2.48E-09,3.676636364
919,0.122828283,0.090909091,2.50E-09,3.676636364
920,0.129292929,0.090909091,2.52E-09,3.676636364
921,0.135757576,0.090909091,2.54E-09,3.676636364
922,0.142222222,0.090909091,2.56E-09,3.676636364
923,0.148686869,0.090909091,2.59E-09,3.676636364
924,0.155151515,0.090909091,2.61E-09,3.676636364
925,0.161616162,0.090909091,2.63E-09,3.676636364
926,0.168080808,0.090909091,2.66E-09,3.676636364
927,0.174545455,0.090909091,2.68E-09,3.676636364
928,0.181010101,0.090909091,2.71E-09,3.676636364
929,0.187474747,0.090909091,2.73E-09,3.676636364
930,0.193939394,0.090909091,2.76E-09,3.676636364
931,0.20040404,0.090909091,2.78E-09,3.676636364
932,0.206868687,0.090909091,2.81E-09,3.676636364
933,0.213333333,0.090909091,2.84E-09,3.676636364
934,0.21979798,0.090909091,2.87E-09,3.676636364
935,0.226262626,0.090909091,2.89E-09,3.676636364
936,0.232727273,0.090909091,2.92E-09,3.676636364
937,0.239191919,0.090909091,2.95E-09,3.676636364
938,0.245656566,0.090909091,2.98E-09,3.676636364
939,0.252121212,0.090909091,3.01E-09,3.676636364
940,0.258585859,0.090909091,3.04E-09,3.676636364
941,0.265050505,0.090909091,3.08E-09,3.676636364
942,0.271515152,0.090909091,3.11E-09,3.676636364
943,0.277979798,0.090909091,3.14E-09,3.676636364
944,0.284444444,0.090909091,3.17E-09,3.676636364
945,0.290909091,0.090909091,3.21E-09,3.676636364
946,0.297373737,0.090909091,3.24E-09,3.676636364
947,0.303838384,0.090909091,3.28E-09,3.676636364
948,0.31030303,0.090909091,3.31E-09,3.676636364
949,0.316767677,0.090909091,3.35E-09,3.676636364
950,0.323232323,0.090909091,3.39E-09,3.676636364
951,0.32969697,0.090909091,3.43E-09,3.676636364
952,0.336161616,0.090909091,3.47E-09,3.676636364
953,0.342626263,0.090909091,3.51E-09,3.676636364
954,0.349090909,0.090909091,3.55E-09,3.676636364
955,0.355555556,0.090909091,3.59E-09,3.676636364
956,0.362020202,0.090909091,3.63E-09,3.676636364
957,0.368484848,0.090909091,3.68E-09,3.676636364
958,0.374949495,0.090909091,3.72E-09,3.676636364
959,0.381414141,0.090909091,3.77E-09,3.676636364
960,0.387878788,0.090909091,3.81E-09,3.676636364
961,0.394343434,0.090909091,3.86E-09,3.676636364
962,0.400808081,0.090909091,3.91E-09,3.676636364
963,0.407272727,0.090909091,3.96E-09,3.676636364
964,0.413737374,0.090909091,4.01E-09,3.676636364
965,0.42020202,0.090909091,4.06E-09,3.676636364
966,0.426666667,0.090909091,4.12E-09,3.676636364
967,0.433131313,0.090909091,4.17E-09,3.676636364
968,0.43959596,0.090909091,4.23E-09,3.676636364
