,logC
3299,-19.266857211100888
3300,-19.789679680019876
3301,-19.782464296882303
3302,-19.775300602765107
3303,-19.768187862360854
3304,-19.761125355941655
3305,-19.754112378922102
3306,-19.747148241437465
3307,-19.740232267936438
3308,-19.73336379678791
3309,-19.726542179901095
3310,-19.719766782358587
3311,-19.713036982061734
3312,-19.706352169387852
3313,-19.699711746858856
3314,-19.6931151288208
3315,-19.686561741133907
3316,-19.680051020872714
3317,-19.673582416035902
3318,-19.667155385265453
3319,-19.660769397574764
3320,-19.65442393208542
3321,-19.648118477772226
3322,-19.64185253321624
3323,-19.63562560636552
3324,-19.629437214303238
3325,-19.62328688302295
3326,-19.617174147210722
3327,-19.611098550033873
3328,-19.605059642936123
3329,-19.599056985438835
3330,-19.593090144948263
3331,-19.58715869656843
3332,-19.581262222919605
3333,-19.575400313962042
3334,-19.569572566824874
3335,-19.56377858563998
3336,-19.558017981380615
3337,-19.552290371704665
3338,-19.546595380802373
3339,-19.540932639248386
3340,-19.535301783857925
3341,-19.52970245754705
3342,-19.524134309196736
3343,-19.51859699352079
3344,-19.513090170937346
3345,-19.507613507443907
3346,-19.502166674495783
3347,-19.496749348887832
3348,-19.491361212639358
3349,-19.48600195288213
3350,-19.480671261751375
3351,-19.475368836279635
3352,-19.47009437829345
3353,-19.46484759431275
3354,-19.459628195452876
3355,-19.454435897329112
3356,-19.449270419963728
3357,-19.44413148769538
3358,-19.439018829090834
3359,-19.433932176858953
3360,-19.428871267766823
3361,-19.423835842558034
3362,-19.418825645872978
3363,-19.41384042617113
3364,-19.408879935655293
3365,-19.403943930197677
3366,-19.399032169267798
3367,-19.39414441586216
3368,-19.389280436435634
3369,-19.384440000834477
3370,-19.37962288223101
3371,-19.374828857059825
3372,-19.370057704955517
3373,-19.365309208691926
3374,-19.360583154122768
3375,-19.355879330123695
3376,-19.351197528535707
3377,-19.346537544109868
3378,-19.341899174453324
3379,-19.337282219976547
3380,-19.332686483841808
3381,-19.328111771912827
3382,-19.32355789270554
3383,-19.31902465734004
3384,-19.31451187949355
3385,-19.310019375354464
3386,-19.30554696357744
3387,-19.301094465239466
3388,-19.296661703796907
3389,-19.292248505043514
3390,-19.287854697069328
3391,-19.28348011022051
3392,-19.279124577060028
3393,-19.274787932329208
3394,-19.270470012910106
3395,-19.26617065778869
3396,-19.26188970801882
3397,-19.25762700668699
3398,-19.2533823988778
3399,-19.249155731640197
3400,-19.760000137282756
3401,-19.752995019398654
3402,-19.74603863202603
3403,-19.73913030186655
3404,-19.732269369480406
3405,-19.725455188908576
3406,-19.718687127307863
3407,-19.71196456459819
3408,-19.70528689312171
3409,-19.69865351731317
3410,-19.692063853381164
3411,-19.68551732899984
3412,-19.679013383010584
3413,-19.672551465133385
3414,-19.666131035687442
3415,-19.659751565320693
3416,-19.653412534747922
3417,-19.647113434497086
3418,-19.640853764663632
3419,-19.634633034672405
3420,-19.628450763046946
3421,-19.622306477185866
3422,-19.616199713146056
3423,-19.61013001543247
3424,-19.604096936794246
3425,-19.59810003802695
3426,-19.592138887780713
3427,-19.586213062374046
3428,-19.58032214561314
3429,-19.574465728616463
3430,-19.568643409644466
3431,-19.562854793934196
3432,-19.557099493538708
3433,-19.551377127171023
3434,-19.545687320052572
3435,-19.5400297037659
3436,-19.534403916111504
3437,-19.52880960096872
3438,-19.52324640816042
3439,-19.517713993321504
3440,-19.51221201777098
3441,-19.506740148387554
3442,-19.50129805748859
3443,-19.49588542271239
3444,-19.490501926903576
3445,-19.485147258001604
3446,-19.479821108932203
3447,-19.474523177501712
3448,-19.469253166294198
3449,-19.464010782571265
3450,-19.458795738174476
3451,-19.453607749430322
3452,-19.44844653705761
3453,-19.443311826077267
3454,-19.43820334572442
3455,-19.43312082936273
3456,-19.428064014400864
3457,-19.423032642211112
3458,-19.418026458049994
3459,-19.41304521098088
3460,-19.4080886537985
3461,-19.403156542955347
3462,-19.398248638489854
3463,-19.393364703956347
3464,-19.38850450635669
3465,-19.383667816073586
3466,-19.378854406805484
3467,-19.374064055503045
3468,-19.36929654230712
3469,-19.364551650488195
3470,-19.359829166387293
3471,-19.35512887935821
3472,-19.350450581711172
3473,-19.345794068657742
3474,-19.34115913825704
3475,-19.336545591363198
3476,-19.331953231574005
3477,-19.327381865180744
3478,-19.322831301119166
3479,-19.31830135092157
3480,-19.31379182866996
3481,-19.309302550950274
3482,-19.30483333680761
3483,-19.300384007702462
3484,-19.295954387467916
3485,-19.29154430226781
3486,-19.287153580555792
3487,-19.28278205303527
3488,-19.278429552620267
3489,-19.274095914397076
3490,-19.269780975586784
3491,-19.265484575508573
3492,-19.261206555543826
3493,-19.25694675910098
3494,-19.252705031581147
3495,-19.24848122034442
3496,-19.244275174676947
3497,-19.240086745758646
3498,-19.235915786631598
3499,-19.231762152169136
3500,-19.731176138634716
3501,-19.724369378182654
3502,-19.71760863665513
3503,-19.710893295981933
3504,-19.704222750461597
3505,-19.697596406433547
3506,-19.69101368196105
3507,-19.68447400652452
3508,-19.677976820724822
3509,-19.671521575996096
3510,-19.66510773432784
3511,-19.658734767995824
3512,-19.65240215930154
3513,-19.64610940031983
3514,-19.63985599265441
3515,-19.633641447201025
3516,-19.627465283917857
3517,-19.621327031603023
3518,-19.615226227678868
3519,-19.60916241798275
3520,-19.603135156564175
3521,-19.597144005487998
3522,-19.591188534643468
3523,-19.58526832155895
3524,-19.579382951222073
3525,-19.57353201590517
3526,-19.567715114995757
3527,-19.56193185483196
3528,-19.55618184854263
3529,-19.55046471589205
3530,-19.54478008312907
3531,-19.53912758284046
3532,-19.533506853808447
3533,-19.52791754087217
3534,-19.522359294793034
3535,-19.516831772123766
3536,-19.511334635081052
3537,-19.50586755142171
3538,-19.500430194322153
3539,-19.495022242261182
3540,-19.489643378905892
3541,-19.484293293000636
3542,-19.478971678258954
3543,-19.47367823325835
3544,-19.468412661337847
3545,-19.46317467049822
3546,-19.45796397330484
3547,-19.452780286793015
3548,-19.447623332375795
3549,-19.442492835754123
3550,-19.4373885268293
3551,-19.432310139617634
3552,-19.427257412167307
3553,-19.422230086477267
3554,-19.417227908418187
3555,-19.412250627655393
3556,-19.407297997573664
3557,-19.40236977520394
3558,-19.39746572115177
3559,-19.39258559952756
3560,-19.387729177878462
3561,-19.382896227121954
3562,-19.37808652148099
3563,-19.373299838420714
3564,-19.36853595858667
3565,-19.363794665744496
3566,-19.359075746721032
3567,-19.354378991346785
3568,-19.349704192399788
3569,-19.345051145550734
3570,-19.34041964930937
3571,-19.335809504972172
3572,-19.33122051657116
3573,-19.32665249082394
3574,-19.32210523708483
3575,-19.31757856729715
3576,-19.313072295946522
3577,-19.30858624001527
3578,-19.304120218937808
3579,-19.299674054557045
3580,-19.29524757108172
3581,-19.29084059504471
3582,-19.286452955262234
3583,-19.28208448279397
3584,-19.27773501090399
3585,-19.273404375022608
3586,-19.269092412709
3587,-19.264798963614645
3588,-19.260523869447542
3589,-19.25626697393721
3590,-19.25202812280038
3591,-19.247807163707478
3592,-19.243603946249753
3593,-19.23941832190713
3594,-19.235250144016714
3595,-19.231099267741957
3596,-19.22696555004246
3597,-19.222848849644397
3598,-19.218749027011537
3599,-19.21466594431687
3600,-19.703159738997435
3601,-19.696540411857384
3602,-19.68996461224407
3603,-19.683431771436595
3604,-19.676941331787937
3605,-19.670492746439287
3606,-19.66408547904355
3607,-19.657719003497668
3608,-19.651392803683382
3609,-19.645106373216148
3610,-19.638859215201915
3611,-19.632650842001432
3612,-19.626480775001834
3613,-19.620348544395235
3614,-19.61425368896406
3615,-19.60819575587289
3616,-19.602174300466572
3617,-19.59618888607435
3618,-19.590239083819856
3619,-19.584324472436705
3620,-19.5784446380895
3621,-19.572599174200093
3622,-19.566787681278868
3623,-19.561009766760918
3624,-19.555265044846934
3625,-19.549553136348596
3626,-19.543873668538406
3627,-19.53822627500374
3628,-19.53261059550498
3629,-19.527026275837645
3630,-19.521472967698315
3631,-19.515950328554275
3632,-19.51045802151674
3633,-19.50499571521754
3634,-19.49956308368914
3635,-19.494159806247925
3636,-19.488785567380617
3637,-19.483440056633707
3638,-19.478122968505847
3639,-19.472834002343085
3640,-19.467572862236842
3641,-19.46233925692459
3642,-19.45713289969307
3643,-19.45195350828407
3644,-19.446800804802564
3645,-19.441674515627284
3646,-19.436574371323502
3647,-19.431500106558072
3648,-19.42645146001659
3649,-19.421428174322653
3650,-19.416429995959117
3651,-19.411456675191328
3652,-19.406507965992247
3653,-19.40158362596943
3654,-19.396683416293758
3655,-19.391807101629965
3656,-19.3869544500688
3657,-19.38212523306085
3658,-19.37731922535196
3659,-19.37253620492017
3660,-19.367775952914187
3661,-19.363038253593285
3662,-19.358322894268643
3663,-19.353629665246043
3664,-19.348958359769934
3665,-19.344308773968752
3666,-19.339680706801545
3667,-19.33507396000581
3668,-19.330488338046532
3669,-19.325923648066375
3670,-19.32137969983702
3671,-19.316856305711603
3672,-19.312353280578193
3673,-19.307870441814362
3674,-19.303407609242733
3675,-19.29896460508753
3676,-19.294541253932078
3677,-19.290137382677248
3678,-19.285752820500825
3679,-19.281387398817724
3680,-19.277040951241123
3681,-19.272713313544383
3682,-19.268404323623837
3683,-19.264113821462345
3684,-19.25984164909363
3685,-19.2555876505674
3686,-19.251351671915174
3687,-19.247133561116847
3688,-19.242933168067957
3689,-19.23875034454763
3690,-19.2345849441872
3691,-19.230436822439472
3692,-19.226305836548626
3693,-19.222191845520744
3694,-19.218094710094913
3695,-19.214014292714978
3696,-19.209950457501787
3697,-19.205903070226075
3698,-19.20187199828184
3699,-19.197857110660284
3700,-19.675906913979343
3701,-19.66946497428494
3702,-19.663064267698047
3703,-19.656704269730138
3704,-19.65038446583678
3705,-19.644104351167826
3706,-19.637863430325414
3707,-19.631661217129462
3708,-19.62549723439039
3709,-19.61937101368881
3710,-19.613282095161914
3711,-19.607230027296332
3712,-19.60121436672723
3713,-19.595234678043386
3714,-19.589290533598103
3715,-19.58338151332566
3716,-19.577507204563183
3717,-19.57166720187773
3718,-19.56586110689836
3719,-19.56008852815307
3720,-19.55434908091042
3721,-19.548642387025648
3722,-19.542968074791187
3723,-19.537325778791367
3724,-19.531715139761214
3725,-19.52613580444919
3726,-19.520587425483708
3727,-19.515069661243377
3728,-19.509582175730777
3729,-19.50412463844968
3730,-19.498696724285622
3731,-19.49329811338967
3732,-19.487928491065333
3733,-19.482587547658486
3734,-19.477274978450215
3735,-19.4719904835525
3736,-19.466733767806627
3737,-19.461504540684277
3738,-19.456302516191165
3739,-19.45112741277318
3740,-19.44597895322496
3741,-19.44085686460077
3742,-19.435760878127706
3743,-19.430690729121025
3744,-19.42564615690169
3745,-19.420626904715913
3746,-19.415632719656774
3747,-19.410663352587733
3748,-19.405718558068056
3749,-19.400798094280088
3750,-19.39590172295827
3751,-19.391029209319928
3752,-19.38618032199771
3753,-19.38135483297367
3754,-19.376552517514916
3755,-19.37177315411082
3756,-19.367016524411703
3757,-19.36228241316898
3758,-19.357570608176708
3759,-19.35288090021451
3760,-19.348213082991848
3761,-19.343566953093536
3762,-19.338942309926583
3763,-19.334338955668215
3764,-19.329756695215092
3765,-19.32519533613371
3766,-19.320654688611885
3767,-19.31613456541137
3768,-19.31163478182153
3769,-19.30715515561405
3770,-19.302695506998646
3771,-19.298255658579762
3772,-19.29383543531425
3773,-19.289434664469944
3774,-19.28505317558516
3775,-19.280690800429074
3776,-19.27634737296298
3777,-19.272022729302346
3778,-19.26771670767972
3779,-19.26342914840843
3780,-19.25915989384704
3781,-19.25490878836457
3782,-19.25067567830646
3783,-19.24646041196125
3784,-19.24226283952794
3785,-19.238082813084052
3786,-19.233920186554368
3787,-19.22977481568027
3788,-19.22564655798977
3789,-19.221535272768108
3790,-19.217440821028987
3791,-19.21336306548637
3792,-19.20930187052686
3793,-19.20525710218265
3794,-19.20122862810499
3795,-19.19721631753821
3796,-19.193220041294257
3797,-19.18923967172773
3798,-19.18527508271142
3799,-19.181326149612328
3800,-19.649377143711288
3801,-19.643103332162703
3802,-19.63686863605009
3803,-19.63067257064672
3804,-19.624514660180665
3805,-19.61839443761556
3806,-19.612311444438067
3807,-19.60626523045173
3808,-19.600255353577037
3809,-19.59428137965747
3810,-19.588342882271295
3811,-19.582439442548896
3812,-19.576570648995517
3813,-19.57073609731911
3814,-19.56493539026323
3815,-19.559168137444736
3816,-19.553433955196116
3817,-19.54773246641234
3818,-19.542063300402052
3819,-19.536426092742925
3820,-19.53082048514112
3821,-19.525246125294615
3822,-19.519702666760345
3823,-19.514189768825016
3824,-19.50870709637942
3825,-19.50325431979623
3826,-19.497831114811063
3827,-19.492437162406773
3828,-19.48707214870085
3829,-19.481735764835804
3830,-19.476427706872496
3831,-19.47114767568623
3832,-19.465895376865625
3833,-19.460670520614105
3834,-19.45547282165395
3835,-19.45030199913283
3836,-19.44515777653275
3837,-19.440039881581303
3838,-19.43494804616522
3839,-19.429882006246064
3840,-19.424841501778097
3841,-19.419826276628157
3842,-19.414836078497583
3843,-19.40987065884603
3844,-19.404929772817226
3845,-19.40001317916647
3846,-19.395120640190008
3847,-19.390251921656017
3848,-19.385406792737367
3849,-19.38058502594592
3850,-19.375786397068453
3851,-19.37101068510409
3852,-19.366257672203243
3853,-19.36152714360797
3854,-19.35681888759374
3855,-19.3521326954126
3856,-19.347468361237613
3857,-19.342825682108632
3858,-19.33820445787929
3859,-19.333604491165236
3860,-19.32902558729355
3861,-19.3244675542533
3862,-19.319930202647228
3863,-19.315413345644533
3864,-19.31091679893471
3865,-19.30644038068241
3866,-19.30198391148334
3867,-19.297547214321096
3868,-19.29313011452499
3869,-19.28873243972877
3870,-19.284354019830282
3871,-19.279994686951973
3872,-19.27565427540227
3873,-19.271332621637804
3874,-19.267029564226416
3875,-19.26274494381099
3876,-19.25847860307403
3877,-19.254230386703004
3878,-19.250000141356427
3879,-19.245787715630637
3880,-19.241592960027283
3881,-19.237415726921494
3882,-19.233255870530698
3883,-19.2291132468841
3884,-19.224987713792782
3885,-19.220879130820414
3886,-19.21678735925458
3887,-19.21271226207867
3888,-19.20865370394435
3889,-19.20461155114458
3890,-19.200585671587202
3891,-19.196575934769026
3892,-19.19258221175045
3893,-19.18860437513058
3894,-19.18464229902284
3895,-19.180695859031076
3896,-19.176764932226114
3897,-19.17284939712279
3898,-19.16894913365741
3899,-19.165064023165673
3900,-19.623533050475398
3901,-19.617418814312764
3902,-19.6113417349635
3903,-19.60530136354295
3904,-19.59929725925197
3905,-19.593328989183924
3906,-19.587396128137364
3907,-19.58149825843425
3908,-19.575634969743525
3909,-19.56980585890977
3910,-19.56401052978689
3911,-19.558248593076556
3912,-19.552519666171268
3913,-19.546823373001924
3914,-19.541159343889674
3915,-19.53552721540194
3916,-19.529926630212522
3917,-19.52435723696551
3918,-19.51881869014306
3919,-19.51331064993675
3920,-19.507832782122467
3921,-19.502384757938735
3922,-19.49696625396829
3923,-19.4915769520229
3924,-19.48621653903122
3925,-19.480884706929675
3926,-19.47558115255623
3927,-19.470305577546934
3928,-19.46505768823522
3929,-19.459837195553796
3930,-19.454643814939118
3931,-19.4494772662383
3932,-19.444337273618448
3933,-19.439223565478265
3934,-19.434135874361967
3935,-19.429073936875323
3936,-19.424037493603837
3937,-19.419026289032974
3938,-19.414040071470385
3939,-19.40907859297003
3940,-19.404141609258215
3941,-19.399228879661425
3942,-19.394340167035907
3943,-19.389475237698996
3944,-19.38463386136209
3945,-19.379815811065217
3946,-19.375020863113228
3947,-19.370248797013446
3948,-19.365499395414826
3949,-19.36077244404859
3950,-19.356067731670166
3951,-19.351385050002598
3952,-19.346724193681176
3953,-19.342084960199415
3954,-19.337467149856256
3955,-19.332870565704482
3956,-19.32829501350032
3957,-19.323740301654176
3958,-19.319206241182513
3959,-19.31469264566079
3960,-19.310199331177476
3961,-19.305726116289073
