,m
1298,3.7982121212121114
1299,3.7982121212121114
1300,3.793146464646469
1301,3.7931464646464685
1302,3.7931464646464685
1303,3.7931464646464685
1304,3.793146464646468
1305,3.793146464646468
1306,3.793146464646468
1307,3.7931464646464677
1308,3.7931464646464677
1309,3.7931464646464677
1310,3.793146464646467
1311,3.793146464646467
1312,3.793146464646467
1313,3.7931464646464668
1314,3.7931464646464668
1315,3.7931464646464668
1316,3.7931464646464663
1317,3.7931464646464663
1318,3.7931464646464663
1319,3.793146464646466
1320,3.793146464646466
1321,3.793146464646466
1322,3.7931464646464654
1323,3.7931464646464654
1324,3.7931464646464654
1325,3.7931464646464654
1326,3.793146464646465
1327,3.793146464646465
1328,3.793146464646465
1329,3.7931464646464645
1330,3.7931464646464645
1331,3.7931464646464645
1332,3.793146464646464
1333,3.793146464646464
1334,3.793146464646464
1335,3.7931464646464637
1336,3.7931464646464637
1337,3.7931464646464637
1338,3.793146464646463
1339,3.793146464646463
1340,3.793146464646463
1341,3.7931464646464628
1342,3.7931464646464628
1343,3.7931464646464628
1344,3.7931464646464623
1345,3.7931464646464623
1346,3.7931464646464623
1347,3.793146464646462
1348,3.793146464646462
1349,3.793146464646462
1350,3.793146464646462
1351,3.7931464646464614
1352,3.7931464646464614
1353,3.7931464646464614
1354,3.793146464646461
1355,3.793146464646461
1356,3.793146464646461
1357,3.7931464646464605
1358,3.7931464646464605
1359,3.7931464646464605
1360,3.79314646464646
1361,3.79314646464646
1362,3.79314646464646
1363,3.7931464646464597
1364,3.7931464646464597
1365,3.7931464646464597
1366,3.793146464646459
1367,3.793146464646459
1368,3.793146464646459
1369,3.7931464646464588
1370,3.7931464646464588
1371,3.7931464646464588
1372,3.7931464646464583
1373,3.7931464646464583
1374,3.7931464646464583
1375,3.7931464646464583
1376,3.793146464646458
1377,3.793146464646458
1378,3.793146464646458
1379,3.7931464646464574
1380,3.7931464646464574
1381,3.7931464646464574
1382,3.793146464646457
1383,3.793146464646457
1384,3.793146464646457
1385,3.7931464646464566
1386,3.7931464646464566
1387,3.7931464646464566
1388,3.793146464646456
1389,3.793146464646456
1390,3.793146464646456
1391,3.7931464646464557
1392,3.7931464646464557
1393,3.7931464646464557
1394,3.7931464646464557
1395,3.793146464646455
1396,3.793146464646455
1397,3.793146464646455
1398,3.7931464646464548
1399,3.7931464646464548
1400,3.7880808080808124
1401,3.788080808080812
1402,3.788080808080812
1403,3.788080808080812
1404,3.7880808080808115
1405,3.7880808080808115
1406,3.7880808080808115
1407,3.788080808080811
1408,3.788080808080811
1409,3.788080808080811
1410,3.7880808080808106
1411,3.7880808080808106
1412,3.7880808080808106
1413,3.78808080808081
1414,3.78808080808081
1415,3.78808080808081
1416,3.78808080808081
1417,3.7880808080808097
1418,3.7880808080808097
1419,3.7880808080808097
1420,3.7880808080808093
1421,3.7880808080808093
1422,3.7880808080808093
1423,3.788080808080809
1424,3.788080808080809
1425,3.788080808080809
1426,3.7880808080808084
1427,3.7880808080808084
1428,3.7880808080808084
1429,3.788080808080808
1430,3.788080808080808
1431,3.788080808080808
1432,3.7880808080808075
1433,3.7880808080808075
1434,3.7880808080808075
1435,3.788080808080807
1436,3.788080808080807
1437,3.788080808080807
1438,3.7880808080808066
1439,3.7880808080808066
1440,3.7880808080808066
1441,3.7880808080808066
1442,3.788080808080806
1443,3.788080808080806
1444,3.788080808080806
1445,3.7880808080808057
1446,3.7880808080808057
1447,3.7880808080808057
1448,3.7880808080808053
1449,3.7880808080808053
1450,3.7880808080808053
1451,3.788080808080805
1452,3.788080808080805
1453,3.788080808080805
1454,3.7880808080808044
1455,3.7880808080808044
1456,3.7880808080808044
1457,3.788080808080804
1458,3.788080808080804
1459,3.788080808080804
1460,3.7880808080808035
1461,3.7880808080808035
1462,3.7880808080808035
1463,3.788080808080803
1464,3.788080808080803
1465,3.788080808080803
1466,3.788080808080803
1467,3.7880808080808026
1468,3.7880808080808026
1469,3.7880808080808026
1470,3.788080808080802
1471,3.788080808080802
1472,3.788080808080802
1473,3.7880808080808017
1474,3.7880808080808017
1475,3.7880808080808017
1476,3.7880808080808013
1477,3.7880808080808013
1478,3.7880808080808013
1479,3.788080808080801
1480,3.788080808080801
1481,3.788080808080801
1482,3.7880808080808004
1483,3.7880808080808004
1484,3.7880808080808004
1485,3.7880808080808004
1486,3.7880808080808
1487,3.7880808080808
1488,3.7880808080808
1489,3.7880808080807995
1490,3.7880808080807995
1491,3.7880808080807995
1492,3.788080808080799
1493,3.788080808080799
1494,3.788080808080799
1495,3.7880808080807986
1496,3.7880808080807986
1497,3.7880808080807986
1498,3.788080808080798
1499,3.788080808080798
1500,3.7830151515151558
1501,3.7830151515151553
1502,3.7830151515151553
1503,3.7830151515151553
1504,3.783015151515155
1505,3.783015151515155
1506,3.783015151515155
1507,3.783015151515155
1508,3.7830151515151544
1509,3.7830151515151544
1510,3.7830151515151544
1511,3.783015151515154
1512,3.783015151515154
1513,3.783015151515154
1514,3.7830151515151536
1515,3.7830151515151536
1516,3.7830151515151536
1517,3.783015151515153
1518,3.783015151515153
1519,3.783015151515153
1520,3.7830151515151527
1521,3.7830151515151527
1522,3.7830151515151527
1523,3.783015151515152
1524,3.783015151515152
1525,3.783015151515152
1526,3.7830151515151518
1527,3.7830151515151518
1528,3.7830151515151518
1529,3.7830151515151513
1530,3.7830151515151513
1531,3.7830151515151513
1532,3.7830151515151513
1533,3.783015151515151
1534,3.783015151515151
1535,3.783015151515151
1536,3.7830151515151504
1537,3.7830151515151504
1538,3.7830151515151504
1539,3.78301515151515
1540,3.78301515151515
1541,3.78301515151515
1542,3.7830151515151496
1543,3.7830151515151496
1544,3.7830151515151496
1545,3.783015151515149
1546,3.783015151515149
1547,3.783015151515149
1548,3.7830151515151487
1549,3.7830151515151487
1550,3.7830151515151487
1551,3.7830151515151482
1552,3.7830151515151482
1553,3.7830151515151482
1554,3.783015151515148
1555,3.783015151515148
1556,3.783015151515148
1557,3.783015151515148
1558,3.7830151515151473
1559,3.7830151515151473
1560,3.7830151515151473
1561,3.783015151515147
1562,3.783015151515147
1563,3.783015151515147
1564,3.7830151515151464
1565,3.7830151515151464
1566,3.7830151515151464
1567,3.783015151515146
1568,3.783015151515146
1569,3.783015151515146
1570,3.7830151515151456
1571,3.7830151515151456
1572,3.7830151515151456
1573,3.783015151515145
1574,3.783015151515145
1575,3.783015151515145
1576,3.783015151515145
1577,3.7830151515151447
1578,3.7830151515151447
1579,3.7830151515151447
1580,3.7830151515151442
1581,3.7830151515151442
1582,3.7830151515151442
1583,3.783015151515144
1584,3.783015151515144
1585,3.783015151515144
1586,3.7830151515151433
1587,3.7830151515151433
1588,3.7830151515151433
1589,3.783015151515143
1590,3.783015151515143
1591,3.783015151515143
1592,3.7830151515151424
1593,3.7830151515151424
1594,3.7830151515151424
1595,3.783015151515142
1596,3.783015151515142
1597,3.783015151515142
1598,3.7830151515151416
1599,3.7830151515151416
1600,3.777949494949499
1601,3.7779494949494987
1602,3.7779494949494987
1603,3.7779494949494987
1604,3.7779494949494987
1605,3.7779494949494983
1606,3.7779494949494983
1607,3.7779494949494983
1608,3.777949494949498
1609,3.777949494949498
1610,3.777949494949498
1611,3.7779494949494974
1612,3.7779494949494974
1613,3.7779494949494974
1614,3.777949494949497
1615,3.777949494949497
1616,3.777949494949497
1617,3.7779494949494965
1618,3.7779494949494965
1619,3.7779494949494965
1620,3.777949494949496
1621,3.777949494949496
1622,3.777949494949496
1623,3.7779494949494956
1624,3.7779494949494956
1625,3.7779494949494956
1626,3.777949494949495
1627,3.777949494949495
1628,3.777949494949495
1629,3.777949494949495
1630,3.7779494949494947
1631,3.7779494949494947
1632,3.7779494949494947
1633,3.7779494949494943
1634,3.7779494949494943
1635,3.7779494949494943
1636,3.777949494949494
1637,3.777949494949494
1638,3.777949494949494
1639,3.7779494949494934
1640,3.7779494949494934
1641,3.7779494949494934
1642,3.777949494949493
1643,3.777949494949493
1644,3.777949494949493
1645,3.7779494949494925
1646,3.7779494949494925
1647,3.7779494949494925
1648,3.7779494949494925
1649,3.777949494949492
1650,3.777949494949492
1651,3.777949494949492
1652,3.7779494949494916
1653,3.7779494949494916
1654,3.7779494949494916
1655,3.777949494949491
1656,3.777949494949491
1657,3.777949494949491
1658,3.7779494949494907
1659,3.7779494949494907
1660,3.7779494949494907
1661,3.7779494949494903
1662,3.7779494949494903
1663,3.7779494949494903
1664,3.77794949494949
1665,3.77794949494949
1666,3.77794949494949
1667,3.7779494949494894
1668,3.7779494949494894
1669,3.7779494949494894
1670,3.777949494949489
1671,3.777949494949489
1672,3.777949494949489
1673,3.777949494949489
1674,3.7779494949494885
1675,3.7779494949494885
1676,3.7779494949494885
1677,3.777949494949488
1678,3.777949494949488
1679,3.777949494949488
1680,3.7779494949494876
1681,3.7779494949494876
1682,3.7779494949494876
1683,3.777949494949487
1684,3.777949494949487
1685,3.777949494949487
1686,3.7779494949494867
1687,3.7779494949494867
1688,3.7779494949494867
1689,3.7779494949494863
1690,3.7779494949494863
1691,3.7779494949494863
1692,3.777949494949486
1693,3.777949494949486
1694,3.777949494949486
1695,3.7779494949494854
1696,3.7779494949494854
1697,3.7779494949494854
1698,3.7779494949494854
1699,3.777949494949485
1700,3.7728838383838426
1701,3.7728838383838426
1702,3.772883838383842
1703,3.772883838383842
1704,3.772883838383842
1705,3.7728838383838417
1706,3.7728838383838417
1707,3.7728838383838417
1708,3.7728838383838412
1709,3.7728838383838412
1710,3.7728838383838412
1711,3.772883838383841
1712,3.772883838383841
1713,3.772883838383841
1714,3.772883838383841
1715,3.7728838383838403
1716,3.7728838383838403
1717,3.7728838383838403
1718,3.77288383838384
1719,3.77288383838384
1720,3.77288383838384
1721,3.7728838383838394
1722,3.7728838383838394
1723,3.7728838383838394
1724,3.772883838383839
1725,3.772883838383839
1726,3.772883838383839
1727,3.7728838383838386
1728,3.7728838383838386
1729,3.7728838383838386
1730,3.772883838383838
1731,3.772883838383838
1732,3.772883838383838
1733,3.7728838383838377
1734,3.7728838383838377
1735,3.7728838383838377
1736,3.7728838383838372
1737,3.7728838383838372
1738,3.7728838383838372
1739,3.7728838383838372
1740,3.772883838383837
1741,3.772883838383837
1742,3.772883838383837
1743,3.7728838383838363
1744,3.7728838383838363
1745,3.7728838383838363
1746,3.772883838383836
1747,3.772883838383836
1748,3.772883838383836
1749,3.7728838383838355
1750,3.7728838383838355
1751,3.7728838383838355
1752,3.772883838383835
1753,3.772883838383835
1754,3.772883838383835
1755,3.7728838383838346
1756,3.7728838383838346
1757,3.7728838383838346
1758,3.772883838383834
1759,3.772883838383834
1760,3.772883838383834
1761,3.7728838383838337
1762,3.7728838383838337
1763,3.7728838383838337
1764,3.7728838383838337
1765,3.7728838383838332
1766,3.7728838383838332
1767,3.7728838383838332
1768,3.772883838383833
1769,3.772883838383833
1770,3.772883838383833
1771,3.7728838383838323
1772,3.7728838383838323
1773,3.7728838383838323
1774,3.772883838383832
1775,3.772883838383832
1776,3.772883838383832
1777,3.7728838383838315
1778,3.7728838383838315
1779,3.7728838383838315
1780,3.772883838383831
1781,3.772883838383831
1782,3.772883838383831
1783,3.7728838383838306
1784,3.7728838383838306
1785,3.7728838383838306
1786,3.77288383838383
1787,3.77288383838383
1788,3.77288383838383
1789,3.77288383838383
1790,3.7728838383838297
1791,3.7728838383838297
1792,3.7728838383838297
1793,3.7728838383838292
1794,3.7728838383838292
1795,3.7728838383838292
1796,3.772883838383829
1797,3.772883838383829
1798,3.772883838383829
1799,3.7728838383838283
1800,3.767818181818186
1801,3.767818181818186
1802,3.7678181818181855
1803,3.7678181818181855
1804,3.7678181818181855
1805,3.767818181818185
1806,3.767818181818185
1807,3.767818181818185
1808,3.7678181818181846
1809,3.7678181818181846
1810,3.7678181818181846
1811,3.7678181818181846
1812,3.767818181818184
1813,3.767818181818184
1814,3.767818181818184
1815,3.7678181818181837
1816,3.7678181818181837
1817,3.7678181818181837
1818,3.7678181818181833
1819,3.7678181818181833
1820,3.7678181818181833
1821,3.767818181818183
1822,3.767818181818183
1823,3.767818181818183
1824,3.7678181818181824
1825,3.7678181818181824
1826,3.7678181818181824
1827,3.767818181818182
1828,3.767818181818182
1829,3.767818181818182
1830,3.767818181818182
1831,3.7678181818181815
1832,3.7678181818181815
1833,3.7678181818181815
1834,3.767818181818181
1835,3.767818181818181
1836,3.767818181818181
1837,3.7678181818181806
1838,3.7678181818181806
1839,3.7678181818181806
1840,3.76781818181818
1841,3.76781818181818
1842,3.76781818181818
1843,3.7678181818181797
1844,3.7678181818181797
1845,3.7678181818181797
1846,3.7678181818181793
1847,3.7678181818181793
1848,3.7678181818181793
1849,3.767818181818179
1850,3.767818181818179
1851,3.767818181818179
1852,3.7678181818181784
1853,3.7678181818181784
1854,3.7678181818181784
1855,3.7678181818181784
1856,3.767818181818178
1857,3.767818181818178
1858,3.767818181818178
1859,3.7678181818181775
1860,3.7678181818181775
1861,3.7678181818181775
1862,3.767818181818177
1863,3.767818181818177
1864,3.767818181818177
1865,3.7678181818181766
1866,3.7678181818181766
1867,3.7678181818181766
1868,3.767818181818176
1869,3.767818181818176
1870,3.767818181818176
1871,3.7678181818181757
1872,3.7678181818181757
1873,3.7678181818181757
1874,3.7678181818181753
1875,3.7678181818181753
1876,3.7678181818181753
1877,3.767818181818175
1878,3.767818181818175
1879,3.767818181818175
1880,3.767818181818175
1881,3.7678181818181744
1882,3.7678181818181744
1883,3.7678181818181744
1884,3.767818181818174
1885,3.767818181818174
1886,3.767818181818174
1887,3.7678181818181735
1888,3.7678181818181735
1889,3.7678181818181735
1890,3.767818181818173
1891,3.767818181818173
1892,3.767818181818173
1893,3.7678181818181726
1894,3.7678181818181726
1895,3.7678181818181726
1896,3.767818181818172
1897,3.767818181818172
1898,3.767818181818172
1899,3.7678181818181717
1900,3.7627525252525293
1901,3.7627525252525293
1902,3.7627525252525293
1903,3.762752525252529
1904,3.762752525252529
1905,3.762752525252529
1906,3.7627525252525285
1907,3.7627525252525285
1908,3.7627525252525285
1909,3.762752525252528
1910,3.762752525252528
1911,3.762752525252528
1912,3.7627525252525276
1913,3.7627525252525276
1914,3.7627525252525276
1915,3.762752525252527
1916,3.762752525252527
1917,3.762752525252527
1918,3.7627525252525267
1919,3.7627525252525267
1920,3.7627525252525267
1921,3.7627525252525267
1922,3.7627525252525262
1923,3.7627525252525262
1924,3.7627525252525262
1925,3.762752525252526
1926,3.762752525252526
1927,3.762752525252526
1928,3.7627525252525253
1929,3.7627525252525253
1930,3.7627525252525253
1931,3.762752525252525
1932,3.762752525252525
1933,3.762752525252525
1934,3.7627525252525245
1935,3.7627525252525245
1936,3.7627525252525245
1937,3.762752525252524
1938,3.762752525252524
1939,3.762752525252524
1940,3.7627525252525236
1941,3.7627525252525236
1942,3.7627525252525236
1943,3.762752525252523
1944,3.762752525252523
1945,3.762752525252523
1946,3.762752525252523
1947,3.7627525252525227
1948,3.7627525252525227
1949,3.7627525252525227
1950,3.7627525252525222
1951,3.7627525252525222
1952,3.7627525252525222
1953,3.762752525252522
1954,3.762752525252522
1955,3.762752525252522
1956,3.7627525252525214
1957,3.7627525252525214
1958,3.7627525252525214
1959,3.762752525252521
1960,3.762752525252521
1961,3.762752525252521
1962,3.7627525252525205
