dS,R,Seq,cidx,a,da,dai,dap
56.19043809,0.356323265,0.506765353,0.048209642,0.013166633,1.79E-05,3.19E-17,1.79E-05
31.05261052,-0.031078216,0.09525105,0.135427085,0.004576915,1.63E-06,7.42E-16,1.63E-06
71.69993999,0.225971194,0.996787357,0.649929986,0.00225245,4.91E-06,1.47E-14,4.91E-06
61.85317063,0.464224845,0.686477295,0.177635527,0.005713143,1.10E-05,6.25E-16,1.10E-05
81.54670934,-0.223560712,1.576479296,0.969393879,0.015595119,2.21E-05,4.58E-16,2.21E-05
45.40268054,-0.061186237,0.773170634,0.344268854,0.007565513,4.98E-06,6.91E-16,4.98E-06
31.11982396,0.267913583,1.362164433,0.207441488,0.003636727,1.69E-06,1.80E-15,1.69E-06
56.45929186,0.030704141,0.178223645,0.524904981,0.004292859,5.02E-06,3.27E-15,5.02E-06
41.52110422,-0.223908782,0.213942789,0.094218844,0.018339668,7.36E-06,3.22E-17,7.36E-06
29.5235047,0.294540908,1.8280016,0.555911182,0.003428686,1.48E-06,5.43E-15,1.48E-06
63.28145629,0.207871574,0.709173835,0.889777956,0.000664133,1.24E-06,2.32E-13,1.24E-06
57.33306661,0.322038408,1.013530706,0.595319064,0.01039808,1.45E-05,6.32E-16,1.45E-05
10.14922985,-0.086247249,0.062880576,0.868173635,0.015311062,5.71E-07,4.25E-16,5.71E-07
19.20624125,0.368157632,0.190130026,0.51210242,0.003936787,8.09E-07,3.79E-15,8.09E-07
48.07441488,0.478843769,1.623732747,0.705741148,0.018563713,2.09E-05,2.35E-16,2.09E-05
42.57971594,-0.187361472,1.55155031,0.314862973,0.006473295,3.11E-06,8.63E-16,3.11E-06
52.19123825,0.057505501,1.578711742,0.079615923,0.006061212,6.07E-06,2.49E-16,6.07E-06
83.9159832,0.47814763,0.852422484,0.197039408,0.015435087,4.94E-05,9.50E-17,4.94E-05
83.41188238,0.376337267,0.952138428,0.358271654,0.01485097,4.24E-05,1.87E-16,4.24E-05
77.78275655,-0.167869574,0.062508502,0.679135827,0.014174835,2.02E-05,3.88E-16,2.02E-05
4.100020004,-0.152206441,0.520532106,0.355271054,0.0144989,9.07E-08,1.94E-16,9.07E-08
8.98979796,-0.142460492,0.556623325,0.338667734,0.004312863,1.28E-07,2.09E-15,1.28E-07
57.50110022,0.206479296,1.43695139,0.291658332,0.012466493,1.57E-05,2.15E-16,1.57E-05
3.713542709,0.031226245,1.557131426,0.778155631,0.008785757,6.29E-08,1.16E-15,6.29E-08
59.0470094,0.470664133,1.775539108,0.143228646,0.011430286,1.93E-05,1.26E-16,1.93E-05
15.13982797,0.013996799,0.19385077,0.51190238,0.010134027,9.60E-07,5.72E-16,9.60E-07
81.66433287,-0.132888578,0.760892178,0.397879576,0.015671134,2.57E-05,1.86E-16,2.57E-05
32.11122224,-0.191538308,0.803308662,0.569513903,0.018371674,4.81E-06,1.94E-16,4.81E-06
82.68933787,0.078563713,0.668989798,0.630126025,0.001512302,3.99E-06,3.16E-14,3.99E-06
74.22044409,0.583960792,1.21779956,0.104420884,0.01935187,5.55E-05,3.20E-17,5.55E-05
48.72974595,-0.081896379,0.182316463,0.099219844,0.009177836,6.55E-06,1.35E-16,6.55E-06
72.47289458,0.173934787,1.629313863,0.771354271,0.000792158,1.83E-06,1.41E-13,1.83E-06
64.69293859,-0.20319864,0.049113823,0.966993399,0.008333667,8.32E-06,1.60E-15,8.32E-06
62.92858572,0.577347469,1.070458092,0.436287257,0.011954391,2.59E-05,3.51E-16,2.59E-05
3.00780156,0.480758152,1.55824765,0.450490098,0.011434287,7.86E-08,3.96E-16,7.86E-08
7.897579516,0.318383677,1.712286457,0.362272454,0.001392278,5.69E-08,2.15E-14,5.69E-08
31.47269454,0.003728746,1.430254051,0.075415083,0.010462092,3.82E-06,7.91E-17,3.82E-06
79.86637327,-0.115659132,1.06524905,0.465493099,0.003968794,7.11E-06,3.39E-15,7.11E-06
10.31726345,-0.204590918,0.543972795,0.279455891,0.010154031,3.32E-07,3.11E-16,3.32E-07
20.16403281,-0.07215043,1.390070014,0.079815963,0.018479696,2.48E-06,2.68E-17,2.48E-06
26.12922585,0.335091018,0.351610322,0.399879976,0.00310062,1.11E-06,4.78E-15,1.11E-06
66.07081416,0.359803961,1.025065013,0.477495499,0.01165033,2.17E-05,4.04E-16,2.17E-05
64.5585117,0.274352871,0.91269854,0.528105621,0.002044409,3.84E-06,1.45E-14,3.84E-06
73.31306261,0.06759952,1.549689938,0.25485097,0.012010402,2.16E-05,2.03E-16,2.16E-05
42.64692939,0.126771354,1.777027405,0.174034807,0.015179036,1.02E-05,8.67E-17,1.02E-05
50.05721144,0.02269854,1.171662332,0.624924985,0.013826765,1.18E-05,3.75E-16,1.18E-05
77.21144229,-0.18074815,1.384488898,0.406281256,0.017875575,2.42E-05,1.46E-16,2.42E-05
30.98539708,0.166277255,1.333142629,0.815563113,0.019843969,7.45E-06,2.38E-16,7.45E-06
5.444288858,0.602060412,1.250914183,0.029605921,8.00E-05,5.31E-13,5.31E-13,2.79E-09
12.36727345,0.114240848,0.382120424,0.866573315,0.011830366,8.12E-07,7.11E-16,8.12E-07
13.67793559,0.216921384,0.953254651,0.286657331,0.01175035,1.05E-06,2.38E-16,1.05E-06
47.03260652,0.039405881,0.36909782,0.705341068,0.0030006,2.58E-06,9.00E-15,2.58E-06
73.63232647,-0.228433687,1.099107822,0.24684937,0.017479496,2.02E-05,9.28E-17,2.02E-05
2.352470494,0.263388678,0.398119624,0.907981596,0.018615723,6.37E-08,3.01E-16,6.37E-08
29.06981396,-0.020462092,1.789305861,0.984596919,0.008281656,2.55E-06,1.65E-15,2.55E-06
64.70974195,0.587615523,1.240868174,0.219043809,0.013778756,3.16E-05,1.32E-16,3.16E-05
12.4344869,0.039579916,0.742288458,0.196439288,0.004156831,2.97E-07,1.31E-15,2.97E-07
78.63972795,-0.00044809,0.107157431,0.076615323,0.009025805,1.81E-05,1.08E-16,1.81E-05
24.21364273,0.622596519,1.391558312,0.273654731,0.017135427,6.59E-06,1.07E-16,6.59E-06
42.12602521,0.333002601,1.434718944,0.675135027,0.01754751,1.34E-05,2.52E-16,1.34E-05
32.44728946,-0.060316063,0.306589318,0.427685537,0.019027806,6.29E-06,1.36E-16,6.29E-06
35.25345069,0.138779756,0.363516703,0.049409882,0.007613523,3.82E-06,9.79E-17,3.82E-06
78.97579516,0.562032406,0.72814963,0.368673735,0.014878976,4.73E-05,1.91E-16,4.73E-05
37.75715143,0.444906981,0.745265053,0.625725145,0.013634727,9.67E-06,3.86E-16,9.67E-06
63.65113023,0.248943789,0.793634727,0.766953391,0.010610122,1.69E-05,7.82E-16,1.69E-05
15.66073215,0.511388278,1.03994799,0.810562112,0.016811362,2.48E-06,3.29E-16,2.48E-06
4.234446889,0.447865573,0.325937187,0.360872174,0.005417083,7.15E-08,1.41E-15,7.15E-08
74.4724945,0.485631126,0.394770954,0.826365273,0.008565713,2.31E-05,1.29E-15,2.31E-05
38.76535307,0.073690738,0.640340068,0.027205441,0.008541708,4.86E-06,4.28E-17,4.86E-06
74.84216843,0.60815163,1.222264453,0.26025205,0.01619924,4.95E-05,1.14E-16,4.95E-05
60.35767153,0.53644929,1.081992398,0.541308262,0.008453691,1.65E-05,8.70E-16,1.65E-05
1.226645329,-0.18475095,0.82674935,0.796559312,0.005365073,3.67E-09,3.18E-15,3.67E-09
30.56531306,0.45065013,0.449093819,0.530506101,0.014734947,7.06E-06,2.81E-16,7.06E-06
64.35687137,0.474666933,0.782472494,0.75075015,0.004364873,9.34E-06,4.52E-15,9.34E-06
51.25025005,-0.130278056,0.008929786,0.643928786,0.013346669,9.38E-06,4.15E-16,9.38E-06
5.561912382,0.137213443,1.406069214,0.605321064,0.013818764,2.17E-07,3.64E-16,2.17E-07
21.52510502,0.328129626,1.773678736,0.73974795,0.016187237,3.57E-06,3.24E-16,3.57E-06
27.42308462,-0.213640728,0.126133227,0.327465493,0.009005801,1.79E-06,4.64E-16,1.79E-06
72.5905181,0.062726545,1.454438888,0.515703141,0.011646329,2.06E-05,4.37E-16,2.06E-05
31.00220044,0.381732346,0.400724145,0.812762553,0.009933987,4.69E-06,9.46E-16,4.69E-06
68.27205441,0.253816763,0.716987397,0.069413883,0.01909982,3.32E-05,2.18E-17,3.32E-05
50.76295259,0.15774955,0.039811962,0.376875375,0.017567514,1.65E-05,1.40E-16,1.65E-05
35.06861372,0.520264053,0.288729746,0.354870974,0.007833567,5.50E-06,6.64E-16,5.50E-06
13.50990198,0.501642328,1.13519904,0.064812963,0.004908982,5.95E-07,3.09E-16,5.95E-07
69.26345269,-0.217643529,1.067109422,0.74534907,0.001860372,2.30E-06,2.47E-14,2.30E-06
21.94518904,-0.089205841,1.423184637,0.224244849,0.019779956,3.01E-06,6.58E-17,3.01E-06
39.03420684,-0.157427485,1.225613123,0.923384677,0.015559112,6.25E-06,4.38E-16,6.25E-06
34.93418684,-0.214684937,0.463976795,0.729345869,0.014342869,4.32E-06,4.07E-16,4.32E-06
56.37527506,0.481454291,0.875863173,0.797159432,0.01715143,2.62E-05,3.11E-16,2.62E-05
40.76495299,-0.125231046,1.850326065,0.178235647,0.017395479,7.91E-06,6.76E-17,7.91E-06
32.81696339,0.20769754,1.026181236,0.986997399,0.007369474,3.41E-06,2.09E-15,3.41E-06
71.63272655,0.308811762,1.166825365,0.268253651,0.004616923,1.02E-05,1.45E-15,1.02E-05
31.74154831,-0.027423485,1.306353271,0.516903381,0.011110222,3.89E-06,4.81E-16,3.89E-06
19.03820764,0.515913183,0.64889778,0.673934787,0.014538908,3.13E-06,3.66E-16,3.13E-06
61.3994799,0.168887778,1.220032006,0.098019604,0.01769954,2.39E-05,3.59E-17,2.39E-05
1.075415083,0.489981996,1.516203241,0.518103621,0.016755351,1.68E-08,2.12E-16,1.68E-08
66.40688138,0.108323665,0.6994999,0.405681136,0.007609522,1.21E-05,8.04E-16,1.21E-05
78.53890778,-0.094774955,0.063996799,0.481496299,0.009957992,1.67E-05,5.58E-16,1.67E-05
44.69693939,0.012256451,1.697403481,0.628925785,0.02,1.34E-05,1.81E-16,1.34E-05
45.80596119,0.429939988,0.923116623,0.528305661,0.00940188,9.65E-06,6.86E-16,9.65E-06
37.03460692,0.31090018,1.623360672,0.236847369,0.013558712,8.16E-06,1.48E-16,8.16E-06
32.984997,0.473970794,0.000744149,0.944388878,0.01869974,1.04E-05,3.10E-16,1.04E-05
45.36907381,0.233106621,1.817583517,0.157831566,0.012570514,1.04E-05,1.15E-16,1.04E-05
14.43408682,-0.119835967,0.547693539,0.704540908,0.011846369,8.17E-07,5.76E-16,8.17E-07
78.80776155,-0.229303861,1.711170234,0.822164433,0.002160432,3.30E-06,2.02E-14,3.30E-06
14.90458092,0.187161432,1.524388878,0.976795359,0.013578716,1.37E-06,6.08E-16,1.37E-06
12.56891378,-0.221646329,0.192362472,0.791358272,0.007081416,3.34E-07,1.81E-15,3.34E-07
76.65693139,0.579783957,0.452442488,0.25545109,0.014238848,4.41E-05,1.45E-16,4.41E-05
11.4094819,-0.018373675,1.604756951,0.823764753,0.010222044,5.50E-07,9.05E-16,5.50E-07
63.4494899,-0.128189638,0.634758952,0.025205041,0.000556111,7.36E-07,9.36E-15,7.36E-07
70.33886777,-0.206505301,0.503416683,0.304060812,0.000412082,2.06E-13,2.06E-13,5.96E-07
81.76515303,0.606933387,1.102456491,0.102820564,0.014982997,5.42E-05,5.26E-17,5.42E-05
5.914782957,-0.177093419,1.852186437,0.073014603,0.012670534,1.52E-07,5.22E-17,1.52E-07
25.20504101,0.436205241,0.545461092,0.810362072,0.018307662,5.95E-06,2.78E-16,5.95E-06
14.41728346,-0.099821964,0.131714343,0.985197039,0.000368074,8.35E-13,8.35E-13,3.38E-08
82.26925385,0.182984597,0.780240048,0.818363673,0.006769354,1.70E-05,2.05E-15,1.70E-05
64.03760752,0.494680936,1.793770754,0.909581916,0.001592318,3.72E-06,4.12E-14,3.72E-06
82.87417483,0.600494099,1.084968994,0.138427686,0.011494299,4.30E-05,1.20E-16,4.30E-05
0.638527706,0.009819964,1.193614723,0.74834967,0.010010002,2.68E-09,8.58E-16,2.68E-09
74.18683737,0.272090418,1.675823165,0.865373075,0.013306661,2.81E-05,5.61E-16,2.81E-05
63.60072014,-0.136195239,0.412258452,0.25765153,0.012310462,1.29E-05,1.95E-16,1.29E-05
32.74974995,-0.155687137,0.67419884,0.093018604,0.002832567,9.34E-07,1.33E-15,9.34E-07
11.39267854,-0.13984997,0.930930186,0.619723945,0.018959792,7.88E-07,1.98E-16,7.88E-07
73.34666933,0.228233647,0.943208642,0.278055611,0.01565113,3.09E-05,1.30E-16,3.09E-05
35.52230446,0.506341268,0.194594919,0.468693739,0.007945589,5.61E-06,8.52E-16,5.61E-06
79.46309262,0.493114623,1.377791558,0.144028806,0.015503101,4.56E-05,6.88E-17,4.56E-05
5.830766153,0.031922384,0.249661932,0.774754951,0.003712743,6.54E-08,6.45E-15,6.54E-08
53.21624325,0.421586317,1.526621324,0.295259052,0.009257852,1.24E-05,3.96E-16,1.24E-05
26.65013003,0.382602521,1.239379876,0.691938388,0.017231446,5.91E-06,2.68E-16,5.91E-06
57.70274055,-0.02220244,0.876235247,0.99379876,0.003692739,4.28E-06,8.37E-15,4.28E-06
61.76915383,-0.056661332,0.919023805,0.681536307,0.014270854,1.60E-05,3.84E-16,1.60E-05
9.561112222,0.336309262,1.335747149,0.414082817,0.013230646,6.63E-07,2.72E-16,6.63E-07
15.45909182,0.197603521,1.580572114,0.529505901,0.016947389,1.82E-06,2.12E-16,1.82E-06
45.73874775,0.421934387,0.975207041,0.981596319,0.017983597,1.74E-05,3.49E-16,1.74E-05
56.57691538,0.547587518,0.666013203,0.590918184,0.002040408,3.97E-06,1.63E-14,3.97E-06
14.97179436,-0.194844969,1.829489898,0.195039008,0.007753551,5.23E-07,3.73E-16,5.23E-07
57.73634727,0.453956791,0.869165833,0.00940188,0.014182837,2.22E-05,5.37E-18,2.22E-05
40.4624925,0.087961592,0.935395079,0.867173435,0.008637728,5.36E-06,1.33E-15,5.36E-06
23.60872174,-0.18509902,0.361284257,0.344668934,0.00919784,1.45E-06,4.68E-16,1.45E-06
30.17883577,0.562380476,0.875119024,0.682136427,0.018079616,9.54E-06,2.40E-16,9.54E-06
16.23204641,-0.106609322,0.622108422,0.353070614,0.007397479,6.71E-07,7.41E-16,6.71E-07
69.41468294,0.582220444,1.805305061,0.824564913,0.002468494,7.26E-06,1.55E-14,7.26E-06
2.419683937,0.565513103,1.225985197,0.332666533,0.005173035,2.80E-08,1.43E-15,2.80E-08
12.83776755,-0.066755351,1.202172434,0.49609922,0.002432486,1.66E-07,9.63E-15,1.66E-07
78.27005401,0.090746149,1.56085217,0.631526305,0.003060612,6.98E-06,7.74E-15,6.98E-06
77.19463893,-0.037169434,0.881072214,0.355671134,5.20E-05,1.51E-11,1.51E-11,1.38E-07
44.84816963,0.560640128,1.116967393,0.811762352,0.014966993,1.67E-05,4.16E-16,1.67E-05
82.82376475,0.605715143,0.096367273,0.186437287,0.019443889,7.05E-05,5.66E-17,7.05E-05
4.368873775,0.603974795,0.609085817,0.99719944,0.006533307,1.10E-07,2.68E-15,1.10E-07
19.22304461,-0.035603121,0.62024805,0.302260452,0.011122224,1.51E-06,2.81E-16,1.51E-06
42.76455291,0.345011002,0.308077616,0.039207842,0.008185637,6.88E-06,6.72E-17,6.88E-06
29.72514503,0.307245449,0.261196239,0.849769954,0.010862172,4.41E-06,8.27E-16,4.41E-06
28.78415683,0.315077015,1.467833567,0.344068814,0.017923585,6.65E-06,1.23E-16,6.65E-06
55.63592719,0.466487297,0.507509502,0.779555911,0.011810362,1.78E-05,6.42E-16,1.78E-05
59.45029006,0.485805161,0.128737748,0.678935787,0.001292258,2.64E-06,4.67E-14,2.64E-06
63.18063613,0.120332066,1.077155431,0.130826165,0.011314263,1.61E-05,1.17E-16,1.61E-05
17.66033207,0.531576315,1.017623525,0.381676335,0.011886377,2.30E-06,3.10E-16,2.30E-06
4.923384677,0.461788358,0.722940588,0.194238848,0.005673135,1.00E-07,6.93E-16,1.00E-07
49.20024005,0.145741148,0.857631526,0.01220244,0.006497299,6.15E-06,3.32E-17,6.15E-06
28.90178036,0.490156031,0.286497299,0.882576515,0.011630326,5.35E-06,7.49E-16,5.35E-06
51.0990198,0.009123825,1.684008802,0.824364873,0.017515503,1.51E-05,3.09E-16,1.51E-05
11.32546509,-0.145941188,0.880328066,0.823164633,0.005573115,2.48E-07,3.04E-15,2.48E-07
6.099619924,0.408881776,0.872886577,0.525105021,0.015207041,3.52E-07,2.61E-16,3.52E-07
43.89037808,0.267391478,0.271614323,0.288057612,0.009089818,7.44E-06,4.00E-16,7.44E-06
49.4354871,0.573518704,0.464720944,0.236647329,0.006577315,9.48E-06,6.28E-16,9.48E-06
31.32146429,0.059245849,0.943952791,0.661332266,0.003952791,1.59E-06,4.86E-15,1.59E-06
14.92138428,0.133906781,0.363144629,0.165833167,0.004592919,4.85E-07,9.03E-16,4.85E-07
5.797159432,0.619289858,1.291842368,0.924984997,0.008237648,2.35E-07,1.57E-15,2.35E-07
34.51410282,-0.079459892,0.789913983,0.74614923,0.000660132,3.03E-07,1.97E-13,3.03E-07
48.52810562,-0.057705541,0.604992999,0.485897179,0.00240048,1.96E-06,9.68E-15,1.96E-06
70.10362072,-0.194322865,1.713030606,0.416683337,0.01995199,2.20E-05,1.20E-16,2.20E-05
4.301660332,0.597361472,0.642944589,0.211242248,0.00434887,7.25E-08,1.28E-15,7.25E-08
36.21124225,0.444210842,0.51495099,0.24404881,0.003892779,2.80E-06,1.85E-15,2.80E-06
75.31266253,0.210830166,0.874746949,0.059211842,0.01469894,3.02E-05,3.15E-17,3.02E-05
38.09321864,-0.095645129,1.656847369,0.670534107,0.012590518,5.44E-06,4.86E-16,5.44E-06
39.48789758,-0.106261252,1.16384877,0.013002601,0.014382877,6.46E-06,7.22E-18,6.46E-06
26.71734347,0.350406081,0.634014803,0.863372675,0.011138228,3.85E-06,7.99E-16,3.85E-06
3.51190238,-0.082244449,1.089805961,0.059811962,1.20E-05,4.77E-11,4.77E-11,1.07E-10
28.09521904,0.101710342,0.346773355,0.657531506,0.01419884,4.36E-06,3.74E-16,4.36E-06
21.67633527,0.50059812,0.920140028,0.263052611,0.018239648,4.82E-06,9.08E-17,4.82E-06
6.150030006,0.503556711,1.547829566,0.24424885,0.015783157,4.10E-07,1.13E-16,4.10E-07
38.59731946,0.017129426,1.304492899,0.781156231,0.003772755,2.18E-06,6.30E-15,2.18E-06
50.24204841,0.573692739,1.791166233,0.233246649,0.011490298,1.64E-05,2.03E-16,1.64E-05
2.940588118,-0.059793959,1.254634927,0.370474095,0.016679336,6.51E-08,1.53E-16,6.51E-08
13.76195239,0.15339868,0.143992799,0.872774555,0.00754951,6.71E-07,1.76E-15,6.71E-07
55.46789358,-0.03125225,1.072690538,0.00340068,0.017371474,1.64E-05,1.29E-18,1.64E-05
32.95139028,0.33839768,0.243708742,0.862372474,0.014354871,7.10E-06,4.81E-16,7.10E-06
9.51070214,0.3605001,1.204032807,0.536507301,0.00520104,2.83E-07,2.28E-15,2.83E-07
18.71894379,0.628861772,1.387465493,0.148429686,0.01689938,4.08E-06,5.97E-17,4.08E-06
60.37447489,0.363458692,0.549925985,0.111022204,0.002560512,4.52E-06,1.94E-15,4.52E-06
11.4934987,0.564468894,0.168921784,0.321664333,0.012502501,1.14E-06,2.36E-16,1.14E-06
73.12822565,0.012604521,0.370586117,0.880576115,0.003036607,5.82E-06,1.10E-14,5.82E-06
45.38587718,0.397395479,1.091294259,0.193038608,0.002292458,2.48E-06,4.22E-15,2.48E-06
7.830366073,-0.185273055,0.536531306,0.661532306,0.018919784,3.65E-07,2.12E-16,3.65E-07
51.38467694,-0.059619924,1.726053211,0.9909982,0.012218444,9.79E-06,7.62E-16,9.79E-06
2.806161232,-0.212944589,0.298775755,0.325065013,0.017103421,4.76E-08,1.28E-16,4.76E-08
61.73554711,0.189771954,0.186781356,0.120624125,0.005645129,8.49E-06,4.35E-16,8.49E-06
83.42868574,0.595969194,0.395887177,0.24784957,0.006777355,2.65E-05,6.20E-16,2.65E-05
37.57231446,-0.098603721,0.873630726,0.855571114,0.009117824,3.91E-06,1.18E-15,3.91E-06
14.78695739,0.403660732,0.193106621,0.443088618,0.003352671,4.45E-07,4.53E-15,4.45E-07
14.23244649,-0.107827566,0.272730546,0.055211042,0.013458692,9.14E-07,3.50E-17,9.14E-07
41.30266053,0.501120224,0.840888178,0.74134827,0.015171034,1.34E-05,3.70E-16,1.34E-05
11.86317263,0.173412683,0.86470094,0.820764153,0.015879176,1.03E-06,3.74E-16,1.03E-06
33.82516503,0.176719344,0.095623125,0.219643929,0.004924985,2.43E-06,1.04E-15,2.43E-06
7.561512302,-0.120184037,1.208869774,0.763752751,0.001712342,4.11E-08,2.99E-14,4.11E-08
65.21384277,0.307941588,0.565553111,0.140228046,0.017047409,2.87E-05,5.54E-17,2.87E-05
12.08161632,0.210482096,1.288121624,0.532706541,0.012334467,8.65E-07,4.02E-16,8.65E-07
39.5215043,-0.109741948,0.135063013,0.445889178,0.007257451,3.41E-06,9.72E-16,3.41E-06
49.70434087,-0.00479896,0.119435887,0.715743149,0.011222244,9.39E-06,6.53E-16,9.39E-06
71.44788958,0.566035207,1.346537307,0.235047009,0.00770154,2.15E-05,4.55E-16,2.15E-05
80.37047409,0.625033007,0.177107421,0.212442488,0.005537107,2.15E-05,7.96E-16,2.15E-05
78.58931786,0.628687738,1.069341868,0.994999,0.003440688,1.33E-05,9.65E-15,1.33E-05
19.10542108,0.101188238,1.841024205,0.846169234,0.019503901,2.86E-06,2.55E-16,2.86E-06
65.48269654,0.197255451,1.6374995,0.459291858,0.014634927,2.30E-05,2.46E-16,2.30E-05
83.37827566,0.526703341,1.210730146,0.147429486,0.006693339,2.39E-05,3.78E-16,2.39E-05
17.60992198,0.629731946,0.821168234,0.540308062,0.00274855,6.78E-07,8.21E-15,6.78E-07
37.28665733,0.312466493,0.064740948,0.345269054,0.008209642,5.20E-06,5.88E-16,5.20E-06
42.15963193,-0.0765013,1.336491298,0.466893379,0.01829966,9.58E-06,1.60E-16,9.58E-06
7.057411482,0.144522905,0.501184237,0.322264453,0.019787958,4.72E-07,9.45E-17,4.72E-07
10.83816763,0.332828566,1.75805161,0.589517904,0.016663333,1.03E-06,2.44E-16,1.03E-06
70.15403081,-0.200240048,1.130734147,0.513702741,0.01645129,1.82E-05,2.18E-16,1.82E-05
64.49129826,0.578217644,0.066973395,0.865773155,0.019935987,4.36E-05,2.50E-16,4.36E-05
39.72314463,0.476929386,0.588621724,0.707741548,0.018991798,1.50E-05,2.25E-16,1.50E-05
24.53290658,0.064640928,0.136179236,0.889377876,0.012962593,3.04E-06,6.08E-16,3.04E-06
50.71254251,0.539755951,1.596943389,0.677535507,0.01109822,1.54E-05,6.32E-16,1.54E-05
73.88437688,-0.059271854,0.202036407,0.802760552,0.010310062,1.64E-05,8.67E-16,1.64E-05
14.66933387,0.570560112,1.470810162,0.853170634,0.009081816,1.34E-06,1.19E-15,1.34E-06
62.69333867,-0.102780556,1.781492298,0.465893179,0.011970394,1.29E-05,3.73E-16,1.29E-05
14.83736747,-0.210856171,0.503044609,0.330666133,0.017711542,1.08E-06,1.21E-16,1.08E-06
66.81016203,0.571430286,0.309565913,0.388877776,0.003476695,9.15E-06,3.69E-15,9.15E-06
30.0780156,-0.107479496,0.997159432,0.73794759,0.012558512,3.43E-06,5.37E-16,3.43E-06
35.60632126,-0.202676535,1.023576715,0.523904781,0.012046409,3.87E-06,4.15E-16,3.87E-06
62.07161432,0.47745149,1.695915183,0.719743949,0.002364473,4.96E-06,1.48E-14,4.96E-06
8.082416483,0.224752951,1.74205241,0.872974595,0.017867574,5.85E-07,3.14E-16,5.85E-07
30.04440888,0.162274455,0.937255451,0.624524905,0.013670734,4.97E-06,3.84E-16,4.97E-06
65.01220244,0.332480496,0.839027806,0.51170234,0.008057612,1.46E-05,9.05E-16,1.46E-05
48.1080216,0.632864573,1.672474495,0.311062212,0.016543309,2.31E-05,1.31E-16,2.31E-05
50.64532907,0.02670134,0.969998,0.283656731,0.01180236,1.04E-05,2.34E-16,1.04E-05
10.53570714,0.605019004,1.702240448,0.296659332,0.017287457,1.38E-06,1.14E-16,1.38E-06
78.55571114,0.114414883,0.063252651,0.01160232,0.01764753,3.62E-05,4.28E-18,3.62E-05
25.30586117,0.455175035,1.1285017,0.735747149,0.010986197,3.81E-06,7.00E-16,3.81E-06
19.32386477,-0.134106821,1.081620324,0.969793959,0.013042609,1.50E-06,6.55E-16,1.50E-06
17.57631526,0.098577716,0.345285057,0.157231446,0.007157431,9.68E-07,3.52E-16,9.68E-07
49.85557111,0.497117423,1.763632727,0.545109022,0.001160232,1.75E-06,4.65E-14,1.75E-06
69.12902581,0.128337668,1.848465693,0.985397079,0.00314863,5.83E-06,1.14E-14,5.83E-06
36.56411282,0.010864173,0.392910582,0.75875175,0.00464893,2.39E-06,4.03E-15,2.39E-06
28.14562913,0.230322064,0.132830566,0.268453691,0.000340068,2.67E-13,2.67E-13,1.51E-07
11.67833567,0.034184837,1.034738948,0.634526905,0.007509502,4.55E-07,1.29E-15,4.55E-07
28.07841568,0.575085017,1.53220244,0.74914983,0.011842368,5.74E-06,6.13E-16,5.74E-06
